FactReturnsID,DimAccountID,SHORT_NAME,SUBGROUP,SEGMENT,CATEGORY,SECTOR,LEVEL4,SECASE_NAME,PRELNK_AS_OF_DATE,MONTH,QUARTER,SIX_MONTH,FISCAL_YTD,YTD,YEAR_1,YEAR_2,YEAR_3,YEAR_4,YEAR_5,YEAR_7,YEAR_10,YEAR_15,YEAR_20,SINCE_INCEPTION,INCEPTION_DATE,AdjustedBegMV,TOT_MARKET_VALUE,NAV,Source,Created_Date,Updated_Date,Execution_ID,Created_By,Updated_By,FinalNAV,CustodianMarketValue
1063456,12826,BB Global Agg E$ Hedged,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-3.5085,-4.028,-8.688,,-13.4898,-13.6578,-7.7482,-4.4863,-1.6638,-1.6703,-0.7527,0.3246,2.0963,2.4664,2.9725,,0,0,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1080486,10002,BB Corp CCD Int,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-7.1953,-2.3783,-17.2362,,-22.3914,-32.9669,5.554,-7.1063,-10.0396,-3.1003,4.562,-7.9474,-3.6247,3.2877,3.1031,,30310000,85460000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
856061,5617,BB Corp A,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-5.2175,-5.1717,-11.3893,,-17.8602,-17.7498,-9.2561,-3.6737,0.1542,-0.2063,1.154,1.4689,3.3515,3.6635,6.8101,,25689730000,24494150000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1046477,4007,BB Government Income,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,0.1591,0.4722,0.906,,1.2951,1.6858,1.6698,1.8083,1.9524,2.0028,2.0061,2.0185,2.446,2.9898,6.0271,,0,0,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
940287,105975,MSCI Malaysia CAD$^,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-5.309,-1.0182,-10.8376,,-10.1137,-8.7655,-6.3344,-4.9369,-5.7814,-2.6042,-0.2498,-0.1014,2.6819,4.7947,5.3859,,1280631543,1200070228,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1015580,104593,MSCI EAFE V Cmp^,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-8.9164,-10.1358,-20.9823,,-20.5634,-19.5728,2.8006,-2.1974,-2.7337,-2.1581,2.0075,2.9706,-0.0059,5.9936,4.9645,,67335191608,60714091964,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
965486,103815,FTAW Nordic Comp USD,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-11.5104,-10.9087,-25.8791,,-33.3155,-29.614,-4.37,4.6193,1.9159,1.8347,5.3157,6.1168,2.7833,10.0693,7.0008,,11320032151,9988963071,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
877665,101464,SP Dev BMI XUSD & JPY,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-6.8847,-4.2897,-14.3283,,-17.948,-14.0759,5.253,2.2614,2.7647,3.0438,5.8392,6.9693,3.705,7.4273,7.6446,,156272000000,140802000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
863501,98103,Russell 1000 Index,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-9.2527,-4.6094,-20.5104,,-24.5886,-17.2152,4.1239,7.945,6.9123,8.9997,11.1522,11.6037,8.031,9.9667,11.5555,,339193000000,334403000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
904488,96065,MSCI Nrd JY H Idx Pr Rtn,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-7.5334,-4.1409,-13.7882,,-21.0869,-14.9707,3.6395,6.7018,5.0629,4.6368,5.5542,7.428,2.5956,6.5462,5.9447,,1509410000000,1392360000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1004904,95835,S&P/ASX 300 A-REIT Idx,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-13.5641,-6.8923,-23.1765,,-28.3393,-21.1255,1.5287,-4.6138,0.6789,3.0755,4.6952,8.0233,0.7479,5.0935,9.6212,,1286572546,1112233309,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1044798,93673,MSCI AC FE Ex JPY P Cmp^,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-14.2291,-18.0102,-25.5384,,-32.4327,-33.5503,-15.3032,-5.6187,-5.9022,-4.9191,1.1407,-0.0749,-1.1351,5.4125,4.5364,,47974661919,41425180978,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1041476,91687,MSCI EAFE + CanadaGr Idx,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-6.3459,-2.4457,-13.398,,-21.3573,-17.1102,0.5569,3.1885,3.8068,4.706,6.5113,8.5382,3.8536,6.7358,7.5891,,77149486191,69630883519,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1076291,90430,SPCG EMI Asia Pac US$ Hdg,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-6.7416,-0.4194,-8.4955,,-12.605,-14.0703,2.8357,5.0586,1.2431,2.9613,5.5717,8.5045,2.9214,7.4998,4.9672,,11143153717,10158369624,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1077362,90308,MSCI AC Wld G,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-9.3446,-3.9245,-21.4056,,-28.5473,-23.3111,-2.3758,7.124,6.3955,8.341,10.2441,10.9261,6.8097,8.929,6.9241,,284465000000,254510000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1078750,89410,FTAW All World Ex Japan,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-8.5089,-4.9947,-18.1548,,-22.0892,-16.1248,3.619,5.6169,5.2686,6.5102,9.0356,9.3788,5.9885,9.0192,6.5873,,465204000000,438559000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1096681,88808,MSCI AC Eurpe Val Idx,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-5.5791,-5.1182,-10.5284,,-11.9273,-7.7933,10.4681,-0.2621,0.308,0.425,4.1655,5.5453,1.732,6.3995,6.2687,,42867233681,38980630054,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1089974,88751,MSCI Wld X-UK SmCp Net,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-8.6908,-2.482,-16.8113,,-21.2275,-19.0294,6.663,5.041,2.5109,4.3019,7.6282,9.3083,5.9673,9.3101,7.0317,,65138344220,58006308879,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1072450,87790,FTAW All Developed Index,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-8.2909,-4.4046,-17.7337,,-21.4169,-15.1879,4.7735,6.1796,5.4156,6.8033,9.0893,10.0244,5.8616,8.5594,7.4192,,443958000000,417903000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1077074,87071,MSCI Pac X-Jp SmCp Idx,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-8.6543,-0.6839,-15.0304,,-17.0441,-14.4474,4.434,3.0867,3.5128,4.6089,6.8083,5.2947,1.788,7.9124,7.3815,,4001090552,3462057961,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1044137,85152,MSCI EM X CNY~,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-7.0398,-0.468,-13.9843,,-15.9261,-14.2956,,,,,,,,,-2.0549,,43953465577,39370608442,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1063859,84128,MSCI EAFE Fr Net Div Val,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-5.639,-4.2338,-9.403,,-6.9761,-4.7905,11.997,1.5717,0.6706,0.928,3.9179,6.2039,1.6037,5.7829,5.8053,,67335191608,60714091964,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1112344,83349,MSCI AC Pac P G,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-11.0035,-9.6063,-16.8161,,-25.7473,-26.3707,-10.3523,0.0978,-0.7572,0.6657,4.5434,6.2437,0.0314,3.7841,0.6757,,46775156156,40434870561,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1075696,83292,MSCIW OilGas Str Trn Idx~,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-8.401,-2.951,-9.5863,,11.2494,10.6283,27.1262,6.161,7.9679,5.956,,,,,5.5624,,3136691490,2793551516,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1108444,82869,MSCI AC Pac ExJPY ExHK V,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-8.4887,-9.439,-14.8503,,-15.2122,-15.5755,2.0696,-0.8596,-1.0456,-0.2524,3.6652,3.7791,2.7589,7.8689,5.7434,,26163257512,22928418355,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1104184,82329,MSCI Pac Fr Pr Val Idx,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-6.9589,-4.3641,-8.3432,,-2.7165,-5.1656,11.0946,2.0725,-0.9017,-0.2385,1.5618,5.2537,-0.3154,3.2424,1.8145,,24342871578,21637580694,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1070997,81368,MSCI Aust Value,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-3.9798,-0.0325,-11.4762,,-1.109,-1.6882,18.7214,3.1815,5.5798,4.7537,6.4884,7.7387,4.4971,7.7438,13.5132,,5446127232,4779489653,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
989815,14740,FT Treas Govt Sponsored,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-3.3647,-4.4642,-7.8556,,-12.8044,-12.6168,-8.0257,-2.9978,0.1558,-0.1824,0.2059,0.5248,2.3434,2.6369,6.4724,,104743000000,102567000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
882885,12878,BB Finance/Intermediate,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-3.3657,-3.1813,-6.9695,,-11.9575,-12.4654,-5.7075,-1.5883,1.1045,0.7527,1.5494,1.9802,3.522,3.7576,7.0235,,16520200000,15944000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
868721,11917,BB Cred-Price Rtn,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-5.3821,-5.848,-13.1365,,-20.2432,-20.6844,-11.7127,-6.8006,-3.1982,-3.5032,-2.1818,-2.1401,-0.6878,-0.723,-0.318,,70555030000,66812000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1081206,10722,BB Corp Non-Rated Int,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,0,0,0,,0,0,0,-1.8242,-0.8564,-0.4218,0.2933,0.5919,0.223,5.2038,1.8549,,0,0,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1079046,8562,BB Corp B Int,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-4.0937,-0.6522,-11.2592,,-14.3598,-13.6426,-2.5803,-1.3924,0.6349,1.2199,3.4329,3.3012,4.4664,6.2145,7.1238,,4756900000,4522800000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
874000,8436,JPM EMBI Global,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-6.072,-4.2019,-14.3041,,-22.2388,-22.2269,-10.1181,-6.1047,-2.1493,-2.3073,1.141,0.9521,3.9817,6.5776,7.0826,,10853352417,10082984034,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
898546,3699,BB Municipal 7 Yr,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-3.2585,-2.6649,-3.8133,,-9.2976,-9.1059,-3.9858,-1.1494,1.0322,0.7079,1.2802,1.6319,3.2385,3.312,4.7607,,1302830000,1260900000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
946587,1671,FT Belgium Wld Gv EUR,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-4.3525,-5.0809,-13.5011,,-19.0997,-19.5106,-11.8939,-7.7952,-3.204,-2.4939,-1.2674,0.8007,2.7522,3.0173,3.3293,,3698737122,3557546359,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1112464,1122,MSCI AC Pac ExJPYExHK P G,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-12.7686,-12.8471,-19.9398,,-29.204,-30.2257,-15.5577,-1.5909,-1.0455,-0.3776,4.7542,3.8421,0.5016,5.8917,2.2301,,29061069625,24775146631,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
936147,104835,FTAW Japan USD,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-9.7903,-7.2206,-20.2042,,-25.1672,-28.4976,-6.6268,-2.1001,-2.8807,-0.3036,3.5488,5.3767,1.3759,4.5882,4.0394,,36157924606,32261620501,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
935667,104715,FTAW Australia USD,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-11.673,-6.2476,-23.3088,,-17.9392,-15.8535,5.4065,1.6716,2.6587,3.0722,7.2662,3.7877,2.3724,9.7104,9.714,,12673239718,11081072859,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1003103,101414,MSCI World Free Pr Cmp^,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-9.4659,-6.5812,-22.0904,,-26.3959,-20.8854,0.2419,2.9517,2.1588,3.5225,6.0002,6.137,2.5415,6.0266,4.7487,,506853000000,457551000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
921709,101405,MSCI Em Mkts Far East,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-12.3543,-14.269,-18.9149,,-25.8893,-26.8198,-10.8235,-0.9481,-1.5033,-1.0046,4.7159,3.9663,2.4827,8.5576,7.8259,,41727775591,35779411013,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
878384,100564,SP Dev BMI Asia Pac X JPY,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-9.1319,-5.0118,-16.4322,,-18.7898,-19.0098,2.599,2.133,1.9733,2.9564,5.9878,5.4743,3.3386,8.1286,8.691,,32842696260,28558917059,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
875684,100204,SPCG EMI Europe X GBP,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-9.8122,-8.4462,-19.8557,,-27.1099,-25.1118,-0.0021,1.2032,1.0604,1.5239,6.3632,10.0587,4.6714,9.2684,7.4028,,10459556612,9346105715,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1020805,99555,SP LGMDC Asia Pac V Cmp,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-10.4742,-8.2596,-19.2946,,-18.0522,-21.074,1.4554,-1.5308,-2.5817,-0.9358,3.1641,3.8679,1.9142,6.6546,3.6486,,33236287980,27978526980,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1012165,97395,FTAW All Emg LA P Comp,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-0.0252,9.4084,-9.6982,,16.4267,9.5197,13.1712,-5.9186,-1.7963,-3.3949,5.511,-2.4142,-0.6634,8.8242,4.5281,,5140946070,5093096907,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1042221,96134,MSCI Nordic G Cmp^,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-11.1571,-10.8758,-26.1511,,-34.8226,-30.857,-6.1138,6.3579,4.7387,3.869,5.6218,6.0162,2.8679,9.8896,9.6176,,6955790125,6112807429,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
958048,93376,MSCI US Lrg Cap Val Comp^,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-7.8098,-5.8447,-15.4611,,-16.4668,-7.9999,9.2196,4.6116,4.6507,5.6701,,,,,7.8941,,150569000000,137899000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1087742,91748,MSCI EM Asia G,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-12.4548,-11.1734,-17.1797,,-26.0442,-27.3518,-12.2948,2.819,2.1687,1.5822,7.4378,6.6393,3.5904,9.3552,5.0439,,27030984247,23295029040,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1079531,91450,FTSE AS Price Return,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-6.0881,-4.5021,-10.1319,,-10.5642,-7.2799,7.0801,-2.5103,-2.2843,-1.4563,1.7377,2.2971,0.8456,3.7523,2.8405,,23036943134,21373453576,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1082042,90848,MSCI EM Far East V,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-10.0513,-12.5827,-16.4708,,-19.8703,-20.1948,-2.6354,-2.3558,-3.2404,-1.9754,2.6041,2.1248,1.9358,8.3772,4.73,,19502661600,17009623076,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
892545,89345,MSCI Philippines F - P,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-14.0614,-8.1834,-21.6595,,-19.3146,-16.5074,-0.7908,-9.6138,-5.6768,-6.8107,-2.9161,1.0508,1.9271,6.9559,6.7758,,489251287,403273448.7,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1060920,86228,MSCI Kokusai NtDivVal Idx,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-7.5475,-5.6253,-15.2095,,-15.6216,-8.5697,9.6221,2.5568,2.6815,3.3367,6.4899,7.3321,3.6957,7.2343,10.1455,,240511000000,218768000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1072559,85208,MSCI Em Mkts P G,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-10.8684,-9.0448,-17.4643,,-25.4866,-26.9469,-11.5731,0.1633,0.4166,-0.0982,4.8742,4.219,1.6447,7.5218,5.6128,,33789590339,29642410194,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1096689,84850,S&PASX Idx Sm Industrials,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-10.4871,-0.9844,-19.2426,,-26.5904,-27.4864,-3.2548,-3.7406,-1.1901,2.615,5.0827,6.6801,1.6603,6.3748,4.5051,,1750532919,1591846924,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1098848,82450,MSCI AC Wld Ex EMU,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-8.5492,-4.7603,-17.8987,,-21.3821,-15.6819,3.7646,6.2646,5.4128,6.9132,9.2701,9.8044,6.0345,,7.9177,,530482000000,477454000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
950571,81246,MSCI AC World P,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-8.6023,-5.3232,-18.6972,,-22.8605,-17.6617,1.6751,3.4766,2.7083,3.9416,6.2398,6.9036,2.9296,5.8739,5.6684,,571573000000,514897000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1086011,78791,FTAW All Emg Asia Pacific,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-10.5022,-10.7489,-15.4441,,-20.9455,-21.5204,-5.579,2.5131,1.4254,1.8359,5.9765,5.9822,4.2591,9.9981,5.0145,,39475784743,36837182816,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1077491,12104,BB CMBS-ERISA Eligible,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-3.1094,-3.8515,-6.5929,,-11.813,-12.3755,-6.1502,-2.0692,0.9353,0.6304,1.1645,1.5678,3.5464,3.6554,4.9344,,4768150000,4536770000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1076647,10783,BB Eur-Agg Gov A,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-3.6929,-4.7236,-11.4927,,-16.4678,-17.0094,-9.378,-6.1176,-2.0835,-1.7783,-0.5731,1.1181,1.2429,1.922,2.5888,,11680030000,11415350000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
925250,8259,BB Eurobond Corp Idx,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-4.9665,-4.8098,-11.2755,,-18.034,-17.9445,-8.5937,-3.4107,0.4001,0.0763,1.538,1.8043,3.7812,4.115,5.7996,,62907350000,59538950000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1012700,8208,BB GBC Majors Comp,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-5.2944,-7.8408,-16.5275,,-22.0526,-23.0086,-13.8674,-7.7197,-3.925,-3.4523,-1.6032,-2.0761,0.8362,2.2525,4.2763,,259432000000,245920000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
925010,7959,BB Eurobond Global,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-4.8935,-4.7819,-11.0675,,-17.4143,-17.2599,-8.543,-3.4954,0.2442,-0.0366,1.2642,1.3912,3.2838,3.5877,5.5554,,58190200000,55302330000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
873040,7536,BB US Gov/Credit Int,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-2.6735,-3.0626,-5.3575,,-9.6251,-10.1412,-5.3944,-1.641,0.7239,0.3843,0.8033,0.9968,2.5436,2.8603,6.3308,,131025000000,127796000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1017985,6530,SPCG EMI G Cmp,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-10.088,-4.4719,-22.4607,,-31.2284,-30.1907,-3.8851,1.7067,0.3451,3.1469,6.6907,7.9019,5.2324,9.6707,5.7434,,41340074376,40191932615,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1095489,5804,FT EGBI,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-3.8274,-5.047,-12.0499,,-16.6538,-17.1301,-9.7989,-6.4399,-2.2156,-1.7807,-0.8208,1.3025,2.6157,2.9213,3.2052,,65188052350,62525253263,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1085592,3105,BB Japan Hedged,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-0.7887,0.0863,-0.9441,,-2.4028,-2.3771,-1.0503,-0.8658,1.1976,1.4059,2.026,2.166,2.6506,2.9371,5.4638,,0,0,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1000824,950,BB EU/AG GR Comp,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-3.6899,-4.5882,-11.3646,,-16.1633,-16.6476,-9.1872,-6.0823,-2.4401,-1.9373,-0.8318,1.0113,2.4835,2.8224,3.137,,120902000000,117768000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1034301,106393,MSCI EAFE Free V Cmp^,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-8.9164,-10.1358,-20.9816,,-20.5628,-19.5722,2.801,-2.1972,-2.7335,-2.158,2.0076,2.973,0.0152,6.0105,4.9717,,67335191608,60714091964,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
